target_month,region,prefecture,store_code,store_name,channel,category,target_orders,target_sales_amount,target_gross_profit,target_new_customers,planning_basis
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,Wholesale,BusinessSoftware,126,6305672,1577480,19,SalesPlan
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,CorporateSales,BusinessSoftware,266,7203062,2082140,33,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,EC,NetworkDevices,289,6351003,1367636,47,SalesPlan
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,RetailStore,NetworkDevices,403,7386910,1213647,38,SalesPlan
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,Wholesale,NetworkDevices,367,8243106,1655848,51,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,CorporateSales,NetworkDevices,306,3860053,964271,17,SalesPlan
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,EC,StoreFixtures,453,4102048,934076,52,StrategicCampaign
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,RetailStore,StoreFixtures,158,3894090,972953,12,StrategicCampaign
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,Wholesale,StoreFixtures,239,7737471,1274613,29,SalesPlan
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,CorporateSales,StoreFixtures,349,4670863,1001839,50,SalesPlan
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,EC,PCPeripherals,124,4698227,1031498,26,StrategicCampaign
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,RetailStore,PCPeripherals,333,2709077,655473,25,SalesPlan
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,Wholesale,PCPeripherals,284,6892180,1389502,37,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST009,Fukushima_Branch_1,CorporateSales,PCPeripherals,275,5843242,1774477,50,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,OfficeSupplies,213,2893883,731790,40,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,OfficeSupplies,182,1967056,468735,47,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,OfficeSupplies,154,3904322,936231,21,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,OfficeSupplies,366,5993647,1694960,26,StrategicCampaign
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,BusinessSoftware,149,9171607,2235931,21,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,BusinessSoftware,284,8648691,2329953,50,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,BusinessSoftware,412,7494754,2093722,39,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,BusinessSoftware,214,4336544,728890,32,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,NetworkDevices,168,6559448,1567644,50,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,NetworkDevices,324,2822377,652991,46,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,NetworkDevices,187,2063902,496965,36,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,NetworkDevices,311,2792484,657300,11,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,FoodPackaging,252,7045470,1483497,31,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,FoodPackaging,284,3334298,989902,36,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,FoodPackaging,405,10340285,2363866,25,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,FoodPackaging,366,8010151,1824837,38,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,PCPeripherals,252,8506998,2096465,41,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,PCPeripherals,235,7673016,1651098,42,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,PCPeripherals,130,8240778,1653652,22,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,PCPeripherals,374,7023767,1777500,44,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,EC,IndustrialEquipment,329,3111904,645133,43,StrategicCampaign
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,RetailStore,IndustrialEquipment,136,1825424,418858,49,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,Wholesale,IndustrialEquipment,208,4546906,1272266,22,SalesPlan
2025-01,Tohoku,Fukushima,ST010,Fukushima_Branch_2,CorporateSales,IndustrialEquipment,255,3858284,841071,45,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,SafetyGear,233,8680239,1622400,36,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,SafetyGear,138,7043051,1185940,8,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,SafetyGear,345,7787745,1259388,8,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,SafetyGear,181,6593342,1403605,53,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,MedicalConsumables,270,8412997,1510983,12,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,MedicalConsumables,127,4980287,1474856,10,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,MedicalConsumables,400,9060720,2407190,48,StrategicCampaign
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,MedicalConsumables,280,3134947,597889,33,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,PCPeripherals,261,3907587,1113735,9,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,PCPeripherals,146,8680773,2292543,50,StrategicCampaign
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,PCPeripherals,227,4325021,1319237,38,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,PCPeripherals,409,2241237,450805,10,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,StoreFixtures,396,5109955,832873,51,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,StoreFixtures,188,3518526,944275,35,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,StoreFixtures,323,4399875,961596,41,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,StoreFixtures,192,9315742,1578887,53,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,IndustrialEquipment,278,4080535,762731,10,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,IndustrialEquipment,404,6538149,1111671,45,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,IndustrialEquipment,360,8903959,1507728,30,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,IndustrialEquipment,404,5357989,1440236,53,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,EC,BusinessSoftware,395,4151483,1178581,54,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,RetailStore,BusinessSoftware,349,5176166,984295,22,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,Wholesale,BusinessSoftware,274,8902296,2078533,23,SalesPlan
2025-01,Tohoku,Fukushima,ST011,Fukushima_Branch_3,CorporateSales,BusinessSoftware,326,7525256,1256199,36,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,PCPeripherals,400,3473364,1058412,30,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,PCPeripherals,310,4604576,1358246,13,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,PCPeripherals,270,2798675,575395,54,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,PCPeripherals,223,3817825,910783,24,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,MedicalConsumables,249,6250220,1003066,35,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,MedicalConsumables,403,8257193,1839074,32,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,MedicalConsumables,379,4412452,1195641,38,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,MedicalConsumables,175,8145673,1475334,12,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,FoodPackaging,299,4778533,1124633,18,StrategicCampaign
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,FoodPackaging,283,6942834,2098493,29,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,FoodPackaging,392,4569135,1387288,32,StrategicCampaign
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,FoodPackaging,436,5014679,1513272,51,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,OfficeSupplies,314,2881205,527909,23,StrategicCampaign
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,OfficeSupplies,197,3397895,638340,43,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,OfficeSupplies,350,5962497,1505621,19,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,OfficeSupplies,389,7113494,1460717,16,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,StoreFixtures,493,6163255,1464479,18,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,StoreFixtures,200,6599416,1449446,51,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,StoreFixtures,283,10715015,2294376,36,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,StoreFixtures,302,2287334,399716,37,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,EC,BusinessSoftware,255,8820102,2554561,52,PriorYearAdjustment
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,RetailStore,BusinessSoftware,316,9097301,2161465,41,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,Wholesale,BusinessSoftware,130,8366953,2456369,36,SalesPlan
2025-01,Tohoku,Fukushima,ST012,Fukushima_Branch_4,CorporateSales,BusinessSoftware,248,1977948,520180,22,SalesPlan
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,FoodPackaging,258,7246341,1333497,36,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,FoodPackaging,479,10634567,2615494,17,SalesPlan
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,FoodPackaging,376,6287211,1324183,35,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,FoodPackaging,253,6064652,1785166,36,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,NetworkDevices,190,2689819,498109,40,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,NetworkDevices,358,5631095,1271689,21,StrategicCampaign
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,NetworkDevices,324,5770703,1356550,8,SalesPlan
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,NetworkDevices,231,3521778,690681,52,SalesPlan
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,PCPeripherals,204,7622543,2221064,47,SalesPlan
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,PCPeripherals,413,2077431,580880,31,StrategicCampaign
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,PCPeripherals,336,2038892,506911,36,StrategicCampaign
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,PCPeripherals,233,3569408,666226,14,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,IndustrialEquipment,414,2567913,527422,32,SalesPlan
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,IndustrialEquipment,331,6853097,1603658,53,StrategicCampaign
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,IndustrialEquipment,419,2238269,382178,53,StrategicCampaign
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,IndustrialEquipment,224,2858572,508903,51,StrategicCampaign
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,StoreFixtures,204,2199739,436559,43,StrategicCampaign
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,StoreFixtures,240,2547242,437622,47,SalesPlan
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,StoreFixtures,421,2623599,667354,49,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,StoreFixtures,228,4537223,1065953,30,SalesPlan
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,EC,OfficeSupplies,384,2765644,488555,12,SalesPlan
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,RetailStore,OfficeSupplies,230,9006378,2080473,32,StrategicCampaign
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,Wholesale,OfficeSupplies,230,3024825,570457,22,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST013,Tokyo_Branch_1,CorporateSales,OfficeSupplies,336,3253578,956480,31,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,IndustrialEquipment,134,3287997,567783,49,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,IndustrialEquipment,146,3918803,1049922,23,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,IndustrialEquipment,328,6283858,1902560,49,StrategicCampaign
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,IndustrialEquipment,351,8455708,2201955,9,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,FoodPackaging,181,9365459,1747234,14,StrategicCampaign
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,FoodPackaging,322,10251519,2546723,48,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,FoodPackaging,363,4409137,817630,38,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,FoodPackaging,342,7361970,1635263,41,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,NetworkDevices,331,2320176,657125,9,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,NetworkDevices,280,6025976,1083688,18,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,NetworkDevices,318,3201823,546679,45,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,NetworkDevices,405,7061698,1572496,26,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,StoreFixtures,331,3125279,586025,39,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,StoreFixtures,472,9321123,1517238,39,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,StoreFixtures,429,3090252,539801,39,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,StoreFixtures,311,3352035,868318,21,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,MedicalConsumables,366,3804713,976380,34,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,MedicalConsumables,293,5371299,1493943,13,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,MedicalConsumables,387,4558785,1040491,50,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,MedicalConsumables,267,2678253,771010,15,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,EC,OfficeSupplies,410,9067018,1902144,29,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,RetailStore,OfficeSupplies,159,2688771,590829,52,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,Wholesale,OfficeSupplies,196,6188982,1095964,18,SalesPlan
2025-01,Kanto,Tokyo,ST014,Tokyo_Branch_2,CorporateSales,OfficeSupplies,154,5142181,995382,51,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,StoreFixtures,168,5286692,1117635,14,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,StoreFixtures,291,6744026,1915778,43,StrategicCampaign
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,StoreFixtures,381,6248895,1931592,31,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,StoreFixtures,199,9932860,2236638,39,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,CleaningSupplies,254,5055329,1481237,32,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,CleaningSupplies,221,7430931,1940647,16,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,CleaningSupplies,224,2333313,484790,13,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,CleaningSupplies,386,6855668,1858434,14,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,PCPeripherals,407,2865668,873052,33,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,PCPeripherals,128,4144109,864840,16,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,PCPeripherals,277,2787174,788559,51,StrategicCampaign
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,PCPeripherals,293,7573310,1464977,38,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,FoodPackaging,451,10141206,2524951,24,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,FoodPackaging,427,5858777,968630,14,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,FoodPackaging,233,9684517,2335391,17,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,FoodPackaging,328,6452256,1843587,50,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,SafetyGear,121,2447906,626738,15,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,SafetyGear,349,4264356,1109736,27,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,SafetyGear,199,4812976,1204729,36,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,SafetyGear,399,7520958,2160857,13,StrategicCampaign
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,EC,IndustrialEquipment,177,4136241,745855,34,StrategicCampaign
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,RetailStore,IndustrialEquipment,147,2055702,498996,9,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,Wholesale,IndustrialEquipment,387,8941911,2158186,26,SalesPlan
2025-01,Kanto,Tokyo,ST015,Tokyo_Branch_3,CorporateSales,IndustrialEquipment,269,5752181,1101998,43,StrategicCampaign
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,CleaningSupplies,343,8930442,2090397,27,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,CleaningSupplies,178,7933634,1323832,46,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,CleaningSupplies,301,3528058,877431,47,StrategicCampaign
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,CleaningSupplies,343,7972338,1344311,50,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,OfficeSupplies,123,4597535,1301960,11,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,OfficeSupplies,179,2930770,618769,12,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,OfficeSupplies,144,6451221,1662820,13,StrategicCampaign
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,OfficeSupplies,375,8164543,1969223,13,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,IndustrialEquipment,188,3144920,627862,10,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,IndustrialEquipment,213,7422640,2156779,15,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,IndustrialEquipment,135,8453615,2227596,11,StrategicCampaign
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,IndustrialEquipment,305,8874388,1984907,41,StrategicCampaign
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,NetworkDevices,351,7312938,2068385,17,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,NetworkDevices,244,2982267,634290,24,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,NetworkDevices,164,7595462,1525693,47,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,NetworkDevices,197,6456421,1533128,10,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,SafetyGear,350,3891187,1011578,49,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,SafetyGear,395,7599449,1402484,42,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,SafetyGear,379,2309848,526303,40,StrategicCampaign
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,SafetyGear,329,8751922,1947415,42,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,EC,PCPeripherals,308,5967166,1781207,29,PriorYearAdjustment
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,RetailStore,PCPeripherals,351,3152219,776783,53,SalesPlan
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,Wholesale,PCPeripherals,255,3735481,651524,23,StrategicCampaign
2025-01,Kanto,Tokyo,ST016,Tokyo_Branch_4,CorporateSales,PCPeripherals,202,7091888,1401824,28,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,MedicalConsumables,213,3278958,990718,31,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,MedicalConsumables,342,3862787,1096234,37,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,MedicalConsumables,243,5716791,1344938,44,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,MedicalConsumables,255,3647340,897622,26,StrategicCampaign
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,CleaningSupplies,284,8497940,2462487,23,PriorYearAdjustment
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,CleaningSupplies,405,4674660,1420783,29,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,CleaningSupplies,351,9087059,1874591,36,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,CleaningSupplies,386,4470449,1361549,15,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,SafetyGear,143,2842276,530293,31,PriorYearAdjustment
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,SafetyGear,158,6323051,1897505,17,StrategicCampaign
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,SafetyGear,123,8270606,2032488,51,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,SafetyGear,247,2530839,471671,17,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,StoreFixtures,265,3052785,654341,22,StrategicCampaign
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,StoreFixtures,215,4700203,1375781,9,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,StoreFixtures,374,7918616,2427228,16,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,StoreFixtures,333,8378844,2261006,36,StrategicCampaign
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,OfficeSupplies,122,8951983,1444775,8,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,OfficeSupplies,300,2285523,581743,53,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,OfficeSupplies,349,7801370,2290177,51,SalesPlan
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,OfficeSupplies,264,1970837,548324,18,StrategicCampaign
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,EC,IndustrialEquipment,377,4436452,870880,10,StrategicCampaign
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,RetailStore,IndustrialEquipment,250,2997891,545579,21,PriorYearAdjustment
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,Wholesale,IndustrialEquipment,319,3413176,804366,25,PriorYearAdjustment
2025-01,Kanto,Kanagawa,ST017,Kanagawa_Branch_1,CorporateSales,IndustrialEquipment,140,3440755,953723,47,SalesPlan
2025-01,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,EC,IndustrialEquipment,259,5967480,1023248,10,PriorYearAdjustment
2025-01,Kanto,Kanagawa,ST018,Kanagawa_Branch_2,RetailStore,IndustrialEquipment,354,3934259,1021487,40,SalesPlan
